Season,RoundNumber,GrandPrix,CornerNumber,Direction,CenterX,CenterY,Radius,Equation
2020,8,Italian Grand Prix,2.0,Left,-425.7421491512926,8594.454683174932,301.89577160166397,(x - -425.74)^2 + (y - 8594.45)^2 = 91141.06
2020,8,Italian Grand Prix,3.0,Right,2711.2184052327866,11076.503290151215,3065.883459809588,(x - 2711.22)^2 + (y - 11076.50)^2 = 9399641.39
2020,8,Italian Grand Prix,4.0,Left,6509.5651400949155,14977.693659404462,460.2413519914357,(x - 6509.57)^2 + (y - 14977.69)^2 = 211822.10
2020,8,Italian Grand Prix,5.0,Right,7495.277042390775,14456.819473769692,672.4075019989839,(x - 7495.28)^2 + (y - 14456.82)^2 = 452131.85
2020,8,Italian Grand Prix,6.0,Right,10021.812573259964,14988.673752214589,895.9894241507669,(x - 10021.81)^2 + (y - 14988.67)^2 = 802797.05
2020,8,Italian Grand Prix,7.0,Right,10305.676950420437,13026.87446154037,766.0984244066228,(x - 10305.68)^2 + (y - 13026.87)^2 = 586906.80
2020,8,Italian Grand Prix,8.0,Left,3172.4240472262586,5995.020883890818,637.3964274780909,(x - 3172.42)^2 + (y - 5995.02)^2 = 406274.21
2020,8,Italian Grand Prix,9.0,Right,1225.6472480462762,5698.9371933110715,1322.2519996342753,(x - 1225.65)^2 + (y - 5698.94)^2 = 1748350.35
2020,8,Italian Grand Prix,10.0,Left,3113.5319535221497,3822.9669571532318,1371.7063990834274,(x - 3113.53)^2 + (y - 3822.97)^2 = 1881578.45
2020,8,Italian Grand Prix,11.0,Right,-224.4813643500375,-4520.814200399371,1204.1576514671422,(x - -224.48)^2 + (y - -4520.81)^2 = 1449995.65
2020,9,Tuscan Grand Prix,1.0,Right,1984.206582810815,4874.2785920915885,540.4198677720331,(x - 1984.21)^2 + (y - 4874.28)^2 = 292053.63
2020,9,Tuscan Grand Prix,2.0,Left,3009.502094794369,3552.4505962690455,626.6260507093301,(x - 3009.50)^2 + (y - 3552.45)^2 = 392660.21
2020,9,Tuscan Grand Prix,3.0,Right,2634.85391254217,2295.1939021080616,698.0361282336725,(x - 2634.85)^2 + (y - 2295.19)^2 = 487254.44
2020,9,Tuscan Grand Prix,4.0,Left,2103.0054213135068,-1106.7205700123916,610.4198927956638,(x - 2103.01)^2 + (y - -1106.72)^2 = 372612.45
2020,9,Tuscan Grand Prix,5.0,Right,1021.3803306453619,-1982.1484293050564,744.227119745209,(x - 1021.38)^2 + (y - -1982.15)^2 = 553874.01
2020,9,Tuscan Grand Prix,6.0,Right,-685.1306307964425,-4056.131622748905,786.6902106620615,(x - -685.13)^2 + (y - -4056.13)^2 = 618881.49
2020,9,Tuscan Grand Prix,7.0,Left,-1186.4526322329332,-5905.093750212603,1067.2320655348763,(x - -1186.45)^2 + (y - -5905.09)^2 = 1138984.28
2020,9,Tuscan Grand Prix,8.0,Right,-3861.363441267593,-6539.436995984399,1231.3421638826683,(x - -3861.36)^2 + (y - -6539.44)^2 = 1516203.52
2020,9,Tuscan Grand Prix,9.0,Right,-4489.656356590389,-6230.926129357696,1149.4728442943142,(x - -4489.66)^2 + (y - -6230.93)^2 = 1321287.82
2020,9,Tuscan Grand Prix,10.0,Right,-4502.511374699875,-3779.9702134102363,703.1693920977988,(x - -4502.51)^2 + (y - -3779.97)^2 = 494447.19
2020,9,Tuscan Grand Prix,11.0,Left,-4297.7408727459815,-2324.5685227924723,785.553662317556,(x - -4297.74)^2 + (y - -2324.57)^2 = 617094.56
2020,9,Tuscan Grand Prix,12.0,Right,-2213.1517562128142,179.56591182911822,683.3643568991172,(x - -2213.15)^2 + (y - 179.57)^2 = 466986.84
2020,9,Tuscan Grand Prix,13.0,Left,-1483.4783531792689,-1651.705063811766,1047.316849464885,(x - -1483.48)^2 + (y - -1651.71)^2 = 1096872.58
2020,9,Tuscan Grand Prix,14.0,Right,-3750.973008885394,-1955.1694215543582,1201.2874981463747,(x - -3750.97)^2 + (y - -1955.17)^2 = 1443091.65
2020,9,Tuscan Grand Prix,15.0,Left,-4195.99384303408,-5957.43709680377,799.0298042808162,(x - -4195.99)^2 + (y - -5957.44)^2 = 638448.63
2020,10,Russian Grand Prix,1.0,Right,-3055.5214886632393,-2440.631359236821,2449.907684502912,(x - -3055.52)^2 + (y - -2440.63)^2 = 6002047.66
2020,10,Russian Grand Prix,2.0,Right,-8063.103518071946,-5936.707032794063,513.448794113987,(x - -8063.10)^2 + (y - -5936.71)^2 = 263629.66
2020,10,Russian Grand Prix,3.0,Left,-10743.10053309808,-6371.731415920459,1881.9292874223413,(x - -10743.10)^2 + (y - -6371.73)^2 = 3541657.84
2020,10,Russian Grand Prix,4.0,Right,-12550.851491738496,-8381.589201029947,696.3246421005217,(x - -12550.85)^2 + (y - -8381.59)^2 = 484868.01
2020,10,Russian Grand Prix,5.0,Right,-15421.28088326516,-10238.577901409313,562.4358219647941,(x - -15421.28)^2 + (y - -10238.58)^2 = 316334.05
2020,10,Russian Grand Prix,6.0,Right,-13699.920893624187,-8067.292479265029,3008.4340642363763,(x - -13699.92)^2 + (y - -8067.29)^2 = 9050675.52
2020,10,Russian Grand Prix,7.0,Right,-15810.22658227329,-7462.349162283718,837.6181632296676,(x - -15810.23)^2 + (y - -7462.35)^2 = 701604.19
2020,10,Russian Grand Prix,8.0,Left,-14263.669801324211,-5374.366976765408,1122.2303808385552,(x - -14263.67)^2 + (y - -5374.37)^2 = 1259401.03
2020,10,Russian Grand Prix,9.0,Right,-13427.087829634504,-2909.3493989851368,654.8815333406993,(x - -13427.09)^2 + (y - -2909.35)^2 = 428869.82
2020,10,Russian Grand Prix,10.0,Left,-5147.127280514558,-705.8080007013601,2993.838820829246,(x - -5147.13)^2 + (y - -705.81)^2 = 8963070.89
2020,10,Russian Grand Prix,11.0,Right,-3586.502644754191,-3814.9898416790547,427.3224672562243,(x - -3586.50)^2 + (y - -3814.99)^2 = 182604.49
2020,10,Russian Grand Prix,12.0,Left,-2491.4977077337435,-3518.5265830197136,892.365196348472,(x - -2491.50)^2 + (y - -3518.53)^2 = 796315.64
2020,10,Russian Grand Prix,13.0,Left,-1470.6695311910871,-2857.050703401991,366.16750317371066,(x - -1470.67)^2 + (y - -2857.05)^2 = 134078.64
2020,10,Russian Grand Prix,14.0,Right,-1236.394467172691,-2004.139289870864,492.38779399029386,(x - -1236.39)^2 + (y - -2004.14)^2 = 242445.74
2020,10,Russian Grand Prix,15.0,Right,431.821780335863,496.69250945314127,564.3110492120189,(x - 431.82)^2 + (y - 496.69)^2 = 318446.96
2020,10,Russian Grand Prix,16.0,Right,1197.041985006498,232.11024468566066,458.8829678670143,(x - 1197.04)^2 + (y - 232.11)^2 = 210573.58
2020,11,Eifel Grand Prix,1.0,Right,-2856.245319411433,-4072.149619101472,215.9193831461915,(x - -2856.25)^2 + (y - -4072.15)^2 = 46621.18
2020,11,Eifel Grand Prix,2.0,Left,-3212.78754144955,-2787.1736144007577,652.3360045784815,(x - -3212.79)^2 + (y - -2787.17)^2 = 425542.26
2020,11,Eifel Grand Prix,3.0,Left,-4291.764827331197,-2792.652721364463,412.364465155483,(x - -4291.76)^2 + (y - -2792.65)^2 = 170044.45
2020,11,Eifel Grand Prix,4.0,Right,-4194.9692527800125,-3756.0307567396253,514.8569601202724,(x - -4194.97)^2 + (y - -3756.03)^2 = 265077.69
2020,11,Eifel Grand Prix,5.0,Left,-4029.753661004966,-7781.026187336784,738.770943664939,(x - -4029.75)^2 + (y - -7781.03)^2 = 545782.51
2020,11,Eifel Grand Prix,6.0,Right,-4012.1828818363647,-9104.60724672063,441.6847314012788,(x - -4012.18)^2 + (y - -9104.61)^2 = 195085.40
2020,11,Eifel Grand Prix,7.0,Right,-7828.229198532982,-12345.132525808118,466.6200593502667,(x - -7828.23)^2 + (y - -12345.13)^2 = 217734.28
2020,11,Eifel Grand Prix,8.0,Left,-7156.749321521827,-9405.16900917481,1373.7914422063702,(x - -7156.75)^2 + (y - -9405.17)^2 = 1887302.93
2020,11,Eifel Grand Prix,9.0,Right,-4298.0789753384315,-8714.256342658446,1595.715154804269,(x - -4298.08)^2 + (y - -8714.26)^2 = 2546306.86
2020,11,Eifel Grand Prix,10.0,Left,-5155.258078254097,-4625.250878459708,491.73835244903404,(x - -5155.26)^2 + (y - -4625.25)^2 = 241806.61
2020,11,Eifel Grand Prix,11.0,Right,-5652.254805084388,-3224.906825467151,670.3728944474758,(x - -5652.25)^2 + (y - -3224.91)^2 = 449399.82
2020,11,Eifel Grand Prix,12.0,Right,-2722.996972413448,-1513.9624386814598,1737.0520270714912,(x - -2723.00)^2 + (y - -1513.96)^2 = 3017349.74
2020,11,Eifel Grand Prix,13.0,Left,493.0199196989444,1268.4496406763358,246.31923755619184,(x - 493.02)^2 + (y - 1268.45)^2 = 60673.17
2020,11,Eifel Grand Prix,14.0,Right,1109.7569645725828,1300.1270985059557,384.98178215189495,(x - 1109.76)^2 + (y - 1300.13)^2 = 148210.97
2020,11,Eifel Grand Prix,15.0,Right,1837.2979868938114,811.3308544544889,1166.6608765302167,(x - 1837.30)^2 + (y - 811.33)^2 = 1361097.60
2020,11,Eifel Grand Prix,16.0,Right,2948.297258730223,1608.4061711171041,564.1075073740361,(x - 2948.30)^2 + (y - 1608.41)^2 = 318217.28
2020,12,Portuguese Grand Prix,1.0,Right,-2735.30455681096,7530.777863629722,847.3689382957537,(x - -2735.30)^2 + (y - 7530.78)^2 = 718034.12
2020,12,Portuguese Grand Prix,2.0,Left,-4501.623592024824,11194.761883878435,3257.0094878927807,(x - -4501.62)^2 + (y - 11194.76)^2 = 10608110.80
2020,12,Portuguese Grand Prix,3.0,Right,-2013.6680514293355,7324.791404397866,1376.2819049137413,(x - -2013.67)^2 + (y - 7324.79)^2 = 1894151.88
2020,12,Portuguese Grand Prix,4.0,Right,-1140.7029702781826,8197.479713088116,251.70342741311165,(x - -1140.70)^2 + (y - 8197.48)^2 = 63354.62
2020,12,Portuguese Grand Prix,5.0,Left,-1256.5323882216508,7030.013297017395,667.9541107303739,(x - -1256.53)^2 + (y - 7030.01)^2 = 446162.69
2020,12,Portuguese Grand Prix,6.0,Left,-274.916451786973,2119.6905827651176,228.07569531978507,(x - -274.92)^2 + (y - 2119.69)^2 = 52018.52
2020,12,Portuguese Grand Prix,7.0,Left,-2351.638897126485,3834.0279155462676,2402.806571819549,(x - -2351.64)^2 + (y - 3834.03)^2 = 5773479.42
2020,12,Portuguese Grand Prix,8.0,Right,57.38337182227367,6139.185808891616,871.4233944214075,(x - 57.38)^2 + (y - 6139.19)^2 = 759378.73
2020,12,Portuguese Grand Prix,9.0,Right,40.50762703648123,6888.6601448771735,384.5634572908298,(x - 40.51)^2 + (y - 6888.66)^2 = 147889.05
2020,12,Portuguese Grand Prix,10.0,Left,2052.056900588676,4622.389933738423,1377.215692733499,(x - 2052.06)^2 + (y - 4622.39)^2 = 1896723.06
2020,12,Portuguese Grand Prix,11.0,Right,2475.9120417200693,2131.3467651449123,635.3928025169517,(x - 2475.91)^2 + (y - 2131.35)^2 = 403724.01
2020,12,Portuguese Grand Prix,12.0,Left,2106.210617426428,24.785487593768032,1283.6654756770138,(x - 2106.21)^2 + (y - 24.79)^2 = 1647797.05
2020,12,Portuguese Grand Prix,13.0,Left,1063.9259275650818,-724.0731815143204,369.3401468554771,(x - 1063.93)^2 + (y - -724.07)^2 = 136412.14
2020,12,Portuguese Grand Prix,14.0,Right,2319.1091042627863,-611.7460803200113,701.4279612767488,(x - 2319.11)^2 + (y - -611.75)^2 = 492001.18
2020,12,Portuguese Grand Prix,15.0,Right,557.4250473721333,-1128.9945269048708,1650.774874415462,(x - 557.43)^2 + (y - -1128.99)^2 = 2725057.69
2020,13,Emilia Romagna Grand Prix,1.0,Left,-10051.183294165676,-2159.1849024666144,389.43324614395215,(x - -10051.18)^2 + (y - -2159.18)^2 = 151658.25
2020,13,Emilia Romagna Grand Prix,2.0,Right,-11048.755368715321,-2028.9670676436951,630.0796186419504,(x - -11048.76)^2 + (y - -2028.97)^2 = 397000.33
2020,13,Emilia Romagna Grand Prix,3.0,Left,-10894.754977110319,-3774.629111805638,960.8104909932763,(x - -10894.75)^2 + (y - -3774.63)^2 = 923156.80
2020,13,Emilia Romagna Grand Prix,4.0,Left,-11640.687317099579,-7238.317307954945,1515.5254293240803,(x - -11640.69)^2 + (y - -7238.32)^2 = 2296817.33
2020,13,Emilia Romagna Grand Prix,5.0,Right,-13414.628878009777,-7990.822369569374,402.57989607352727,(x - -13414.63)^2 + (y - -7990.82)^2 = 162070.57
2020,13,Emilia Romagna Grand Prix,6.0,Left,-14488.704176291521,-10049.872841334944,394.9875907659751,(x - -14488.70)^2 + (y - -10049.87)^2 = 156015.20
2020,13,Emilia Romagna Grand Prix,7.0,Left,-9172.41892301063,-9370.46558234209,704.882959859867,(x - -9172.42)^2 + (y - -9370.47)^2 = 496859.99
2020,13,Emilia Romagna Grand Prix,8.0,Left,-10073.746244219883,-8591.637898387666,1840.9989487641149,(x - -10073.75)^2 + (y - -8591.64)^2 = 3389277.13
2020,13,Emilia Romagna Grand Prix,9.0,Right,-7887.564923517741,-6160.358392617078,799.2092002971308,(x - -7887.56)^2 + (y - -6160.36)^2 = 638735.35
2020,13,Emilia Romagna Grand Prix,10.0,Left,-7313.653620150532,-4135.147189345595,1307.527666298992,(x - -7313.65)^2 + (y - -4135.15)^2 = 1709628.60
2020,13,Emilia Romagna Grand Prix,11.0,Right,-3288.82630518596,-5600.501716372096,330.2615257711136,(x - -3288.83)^2 + (y - -5600.50)^2 = 109072.68
2020,13,Emilia Romagna Grand Prix,12.0,Left,-2740.616504854369,-5260.092233009709,318.76756032758755,(x - -2740.62)^2 + (y - -5260.09)^2 = 101612.76
2020,13,Emilia Romagna Grand Prix,13.0,Right,2694.312874422395,-3749.9715036597645,1802.6125554046507,(x - 2694.31)^2 + (y - -3749.97)^2 = 3249412.02
2020,13,Emilia Romagna Grand Prix,14.0,Left,2827.12274097344,-1340.4283201747312,383.4612579155569,(x - 2827.12)^2 + (y - -1340.43)^2 = 147042.54
2020,13,Emilia Romagna Grand Prix,15.0,Left,2438.0925628884033,-927.5767421834939,591.231031656164,(x - 2438.09)^2 + (y - -927.58)^2 = 349554.13
2020,13,Emilia Romagna Grand Prix,16.0,Right,-1018.0274496921968,573.1060997726166,2158.501782453778,(x - -1018.03)^2 + (y - 573.11)^2 = 4659129.94
2020,14,Turkish Grand Prix,1.0,Left,4323.478403955044,-106.80311785098085,493.4157578703033,(x - 4323.48)^2 + (y - -106.80)^2 = 243459.11
2020,14,Turkish Grand Prix,2.0,Right,6095.51622002216,974.7161403504698,1447.223207513762,(x - 6095.52)^2 + (y - 974.72)^2 = 2094455.01
2020,14,Turkish Grand Prix,3.0,Left,8879.053734879897,3885.8812441707814,799.5921976475033,(x - 8879.05)^2 + (y - 3885.88)^2 = 639347.68
2020,14,Turkish Grand Prix,4.0,Right,9915.777576632052,4638.305164364975,286.93312482514017,(x - 9915.78)^2 + (y - 4638.31)^2 = 82330.62
2020,14,Turkish Grand Prix,5.0,Left,10365.94345434462,5505.818875952373,759.8056520287689,(x - 10365.94)^2 + (y - 5505.82)^2 = 577304.63
2020,14,Turkish Grand Prix,6.0,Right,7159.827805879272,8262.309622457746,440.4434217604954,(x - 7159.83)^2 + (y - 8262.31)^2 = 193990.41
2020,14,Turkish Grand Prix,7.0,Right,7693.479064357715,7673.32140087878,1223.2408999051538,(x - 7693.48)^2 + (y - 7673.32)^2 = 1496318.30
2020,14,Turkish Grand Prix,8.0,Left,10143.169719462483,9798.40245545386,1376.0900656018002,(x - 10143.17)^2 + (y - 9798.40)^2 = 1893623.87
2020,14,Turkish Grand Prix,9.0,Left,5274.942123627575,9282.011138991398,427.7391116860058,(x - 5274.94)^2 + (y - 9282.01)^2 = 182960.75
2020,14,Turkish Grand Prix,10.0,Right,4099.864185685693,8508.629400263446,935.5779350709322,(x - 4099.86)^2 + (y - 8508.63)^2 = 875306.07
2020,14,Turkish Grand Prix,11.0,Right,2364.1230230240826,4442.70028053232,1429.05663356857,(x - 2364.12)^2 + (y - 4442.70)^2 = 2042202.86
2020,14,Turkish Grand Prix,12.0,Left,-2506.7094456230975,-377.0356516926483,345.4713373908746,(x - -2506.71)^2 + (y - -377.04)^2 = 119350.44
2020,14,Turkish Grand Prix,13.0,Right,-2165.246688114842,-1010.5047833879001,244.51510527378332,(x - -2165.25)^2 + (y - -1010.50)^2 = 59787.64
2020,14,Turkish Grand Prix,14.0,Left,-1669.199600489921,-1600.0791772201749,372.63276427058213,(x - -1669.20)^2 + (y - -1600.08)^2 = 138855.18
2020,15,Bahrain Grand Prix,1.0,Right,128.90649712420455,8113.363068606418,240.14552562993669,(x - 128.91)^2 + (y - 8113.36)^2 = 57669.87
2020,15,Bahrain Grand Prix,2.0,Left,1008.7145679184478,8584.11913591159,733.9472712945916,(x - 1008.71)^2 + (y - 8584.12)^2 = 538678.60
2020,15,Bahrain Grand Prix,3.0,Right,2075.8407951853806,6679.197026441747,1396.9191881884983,(x - 2075.84)^2 + (y - 6679.20)^2 = 1951383.22
2020,15,Bahrain Grand Prix,4.0,Right,6956.835878225742,6612.798336055294,555.4162893502357,(x - 6956.84)^2 + (y - 6612.80)^2 = 308487.25
2020,15,Bahrain Grand Prix,5.0,Right,4945.864082882029,4968.3269518059415,795.8666841616914,(x - 4945.86)^2 + (y - 4968.33)^2 = 633403.78
2020,15,Bahrain Grand Prix,6.0,Left,4554.644122465875,2921.641412050292,1267.8001633130148,(x - 4554.64)^2 + (y - 2921.64)^2 = 1607317.25
2020,15,Bahrain Grand Prix,7.0,Right,2566.8226596359623,2806.9961253703013,335.91419060240855,(x - 2566.82)^2 + (y - 2807.00)^2 = 112838.34
2020,15,Bahrain Grand Prix,8.0,Left,2367.101165883865,5977.226373555473,609.5562325478429,(x - 2367.10)^2 + (y - 5977.23)^2 = 371558.80
2020,15,Bahrain Grand Prix,9.0,Left,2429.865164216107,246.1637645937116,929.0051876395099,(x - 2429.87)^2 + (y - 246.16)^2 = 863050.64
2020,15,Bahrain Grand Prix,10.0,Right,4852.704710243883,182.2316088699283,1424.5244331863266,(x - 4852.70)^2 + (y - 182.23)^2 = 2029269.86
2020,15,Bahrain Grand Prix,11.0,Right,5979.3117752665585,435.53759220582464,689.202850059235,(x - 5979.31)^2 + (y - 435.54)^2 = 475000.57
2020,15,Bahrain Grand Prix,12.0,Right,81.82208554054758,-2792.6846108402137,691.2060925333876,(x - 81.82)^2 + (y - -2792.68)^2 = 477765.86
2020,16,Sakhir Grand Prix,1.0,Right,173.33239113343336,8100.362110935497,239.98043220538108,(x - 173.33)^2 + (y - 8100.36)^2 = 57590.61
2020,16,Sakhir Grand Prix,2.0,Left,1055.85093421991,8155.304620231634,377.334852297658,(x - 1055.85)^2 + (y - 8155.30)^2 = 142381.59
2020,16,Sakhir Grand Prix,3.0,Right,1989.204993128722,6850.428996793404,1186.591646268038,(x - 1989.20)^2 + (y - 6850.43)^2 = 1407999.73
2020,16,Sakhir Grand Prix,4.0,Right,2331.0272177419356,6364.876008064516,1700.0788916662073,(x - 2331.03)^2 + (y - 6364.88)^2 = 2890268.24
2020,16,Sakhir Grand Prix,5.0,Right,7049.602025410539,6745.058309347236,429.2022016986612,(x - 7049.60)^2 + (y - 6745.06)^2 = 184214.53
2020,16,Sakhir Grand Prix,6.0,Left,7923.424616394506,5714.21608449076,805.3695735545258,(x - 7923.42)^2 + (y - 5714.22)^2 = 648620.15
2020,16,Sakhir Grand Prix,7.0,Right,6209.550433855954,3605.0619913835785,1641.429558220473,(x - 6209.55)^2 + (y - 3605.06)^2 = 2694290.99
2020,16,Sakhir Grand Prix,8.0,Left,7793.920177242252,2238.571091715988,451.79421104164857,(x - 7793.92)^2 + (y - 2238.57)^2 = 204118.01
2020,16,Sakhir Grand Prix,9.0,Right,6972.926617121904,1733.832959091714,521.9070322931734,(x - 6972.93)^2 + (y - 1733.83)^2 = 272386.95
2020,16,Sakhir Grand Prix,10.0,Right,5630.873043819721,896.864410916663,1242.0063155818475,(x - 5630.87)^2 + (y - 896.86)^2 = 1542579.69
2020,16,Sakhir Grand Prix,11.0,Right,52.18373799010389,-2828.413985310071,683.65948785859,(x - 52.18)^2 + (y - -2828.41)^2 = 467390.30
2020,17,Abu Dhabi Grand Prix,1.0,Left,203.28760301344542,6964.076959988172,670.8962457151498,(x - 203.29)^2 + (y - 6964.08)^2 = 450101.77
2020,17,Abu Dhabi Grand Prix,2.0,Left,-523.3816903529964,8032.103516196403,1126.77379595807,(x - -523.38)^2 + (y - 8032.10)^2 = 1269619.19
2020,17,Abu Dhabi Grand Prix,3.0,Right,-15.706043771103758,10624.284662388378,1483.1636869622664,(x - -15.71)^2 + (y - 10624.28)^2 = 2199774.52
2020,17,Abu Dhabi Grand Prix,4.0,Left,-1634.4833575337875,14203.775382553335,396.48923707486466,(x - -1634.48)^2 + (y - 14203.78)^2 = 157203.72
2020,17,Abu Dhabi Grand Prix,5.0,Right,-1248.7565352282038,15038.409399544966,578.2789853987503,(x - -1248.76)^2 + (y - 15038.41)^2 = 334406.58
2020,17,Abu Dhabi Grand Prix,6.0,Left,-1684.5751641850338,15799.065987117605,263.93094018478575,(x - -1684.58)^2 + (y - 15799.07)^2 = 69659.54
2020,17,Abu Dhabi Grand Prix,7.0,Left,-5601.878879786842,4719.978698375804,258.90479755385263,(x - -5601.88)^2 + (y - 4719.98)^2 = 67031.69
2020,17,Abu Dhabi Grand Prix,8.0,Right,-5387.386778527578,4068.752427437733,399.8321592109353,(x - -5387.39)^2 + (y - 4068.75)^2 = 159865.76
2020,17,Abu Dhabi Grand Prix,9.0,Left,1507.805830116546,-1267.117371465884,359.12792101198005,(x - 1507.81)^2 + (y - -1267.12)^2 = 128972.86
2020,17,Abu Dhabi Grand Prix,10.0,Right,2311.7099245369313,-1368.5795792362223,420.3951749377916,(x - 2311.71)^2 + (y - -1368.58)^2 = 176732.10
2020,17,Abu Dhabi Grand Prix,11.0,Left,1786.643933847987,-410.4526018149717,695.5334352823733,(x - 1786.64)^2 + (y - -410.45)^2 = 483766.76
2020,17,Abu Dhabi Grand Prix,12.0,Left,1858.9912425128693,-60.18405859302224,628.7387125140235,(x - 1858.99)^2 + (y - -60.18)^2 = 395312.37
2020,17,Abu Dhabi Grand Prix,13.0,Right,-231.61296990343186,1561.801922461474,1372.5008785017562,(x - -231.61)^2 + (y - 1561.80)^2 = 1883758.66
2020,17,Abu Dhabi Grand Prix,14.0,Right,-758.6845503530617,1769.6661870619414,1232.9020110625806,(x - -758.68)^2 + (y - 1769.67)^2 = 1520047.37
2020,17,Abu Dhabi Grand Prix,15.0,Right,-1706.9417728064113,2045.9125819076328,387.46102541617915,(x - -1706.94)^2 + (y - 2045.91)^2 = 150126.05
2020,17,Abu Dhabi Grand Prix,16.0,Left,-1303.843356323904,2918.4314231531284,508.2505173703584,(x - -1303.84)^2 + (y - 2918.43)^2 = 258318.59
2020,17,Abu Dhabi Grand Prix,17.0,Left,-1366.3866418875011,3308.180204813158,564.7549322385213,(x - -1366.39)^2 + (y - 3308.18)^2 = 318948.13
2020,17,Abu Dhabi Grand Prix,18.0,Left,-1473.5482230128725,2799.5934073579974,1092.5982441749425,(x - -1473.55)^2 + (y - 2799.59)^2 = 1193770.92
2020,17,Abu Dhabi Grand Prix,19.0,Right,-3429.6229202005907,4469.997088546289,924.4283778180636,(x - -3429.62)^2 + (y - 4470.00)^2 = 854567.83
2020,17,Abu Dhabi Grand Prix,20.0,Right,-4262.956192197174,5319.534750886005,521.5131530166834,(x - -4262.96)^2 + (y - 5319.53)^2 = 271975.97
2021,1,Bahrain Grand Prix,1.0,Right,132.79068311670594,8107.915524031025,247.9848616936403,(x - 132.79)^2 + (y - 8107.92)^2 = 61496.49
2021,1,Bahrain Grand Prix,2.0,Left,995.9035406041585,8550.06728128678,698.9576981981229,(x - 995.90)^2 + (y - 8550.07)^2 = 488541.86
2021,1,Bahrain Grand Prix,3.0,Right,2054.18702946788,6895.567756625226,1181.1572765386438,(x - 2054.19)^2 + (y - 6895.57)^2 = 1395132.51
2021,1,Bahrain Grand Prix,4.0,Right,6952.060676774616,6621.236924499155,549.5913416288599,(x - 6952.06)^2 + (y - 6621.24)^2 = 302050.64
2021,1,Bahrain Grand Prix,5.0,Right,4941.083190335294,4967.382606408004,797.3597989578116,(x - 4941.08)^2 + (y - 4967.38)^2 = 635782.65
2021,1,Bahrain Grand Prix,6.0,Left,4552.09672221922,2927.990444270157,1261.0721623974628,(x - 4552.10)^2 + (y - 2927.99)^2 = 1590303.00
2021,1,Bahrain Grand Prix,7.0,Right,2572.4087632776937,2825.9479561836115,344.0433503201914,(x - 2572.41)^2 + (y - 2825.95)^2 = 118365.83
2021,1,Bahrain Grand Prix,8.0,Left,2375.7048871602115,6022.7075373829075,597.1282593824196,(x - 2375.70)^2 + (y - 6022.71)^2 = 356562.16
2021,1,Bahrain Grand Prix,9.0,Left,2417.463645059186,247.62431078830141,916.2433162207577,(x - 2417.46)^2 + (y - 247.62)^2 = 839501.81
2021,1,Bahrain Grand Prix,10.0,Right,4852.084606189401,187.67480029599832,1419.7094208016858,(x - 4852.08)^2 + (y - 187.67)^2 = 2015574.84
2021,1,Bahrain Grand Prix,11.0,Right,5973.634467965574,430.3892152640814,696.3699997555732,(x - 5973.63)^2 + (y - 430.39)^2 = 484931.18
2021,1,Bahrain Grand Prix,12.0,Right,99.79050539018488,-2765.333815183125,710.631313704478,(x - 99.79)^2 + (y - -2765.33)^2 = 504996.86
2021,2,Emilia Romagna Grand Prix,1.0,Left,-10042.732288804891,-2163.575866865993,397.79238249678025,(x - -10042.73)^2 + (y - -2163.58)^2 = 158238.78
2021,2,Emilia Romagna Grand Prix,2.0,Right,-11132.217192581988,-1954.9792941893086,738.613095515681,(x - -11132.22)^2 + (y - -1954.98)^2 = 545549.30
2021,2,Emilia Romagna Grand Prix,3.0,Left,-10911.303746946605,-3762.339910604139,940.8691695966811,(x - -10911.30)^2 + (y - -3762.34)^2 = 885234.79
2021,2,Emilia Romagna Grand Prix,4.0,Left,-12270.393672295417,-7214.718964557432,902.8675961810793,(x - -12270.39)^2 + (y - -7214.72)^2 = 815169.90
2021,2,Emilia Romagna Grand Prix,5.0,Right,-13445.443470383123,-7998.814122102856,429.4027458701457,(x - -13445.44)^2 + (y - -7998.81)^2 = 184386.72
2021,2,Emilia Romagna Grand Prix,6.0,Left,-14495.603910758278,-10047.366423152143,389.30733208373914,(x - -14495.60)^2 + (y - -10047.37)^2 = 151560.20
2021,2,Emilia Romagna Grand Prix,7.0,Left,-9168.055174302568,-9396.176809413524,683.0890459122957,(x - -9168.06)^2 + (y - -9396.18)^2 = 466610.64
2021,2,Emilia Romagna Grand Prix,8.0,Left,-10045.489272350556,-8593.483568167507,1813.4978311291143,(x - -10045.49)^2 + (y - -8593.48)^2 = 3288774.38
2021,2,Emilia Romagna Grand Prix,9.0,Right,-7891.176009852739,-6153.77377229698,793.7452047630511,(x - -7891.18)^2 + (y - -6153.77)^2 = 630031.45
2021,2,Emilia Romagna Grand Prix,10.0,Left,-7317.849693251534,-4174.481595092025,1267.8526444920888,(x - -7317.85)^2 + (y - -4174.48)^2 = 1607450.33
2021,2,Emilia Romagna Grand Prix,11.0,Right,-3292.808843461447,-5608.19880824869,337.59043605412234,(x - -3292.81)^2 + (y - -5608.20)^2 = 113967.30
2021,2,Emilia Romagna Grand Prix,12.0,Left,-2743.38231564393,-5245.08137760443,329.92258835379454,(x - -2743.38)^2 + (y - -5245.08)^2 = 108848.91
2021,2,Emilia Romagna Grand Prix,13.0,Right,2644.9313562145776,-3684.105238091344,1721.0708688631646,(x - 2644.93)^2 + (y - -3684.11)^2 = 2962084.94
